student_id, name,surname,email,lecture,points, how_many_times_attended
2014-40441,HASAN,CAN,hasancan@ce1.marmara.edu.tr,CS231,92,2
2015-67672,NISA,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS101,32,2
2015-67672,NISA,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS102,60,1
2015-67672,NISA,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS231,26,1
2015-79417,MUSTAFA,YILDIRIM,m.yildirim@ce1.marmara.edu.tr,CS231,42,2
2015-79417,MUSTAFA,YILDIRIM,m.yildirim@ce1.marmara.edu.tr,CS101,22,2
2014-37548,MEHMET,AKTAS,mehmetaktas@ce1.marmara.edu.tr,CS231,32,2
2015-49028,TUNA,FATIH,t.fatih@ce1.marmara.edu.tr,CS231,32,2
2014-05698,OZGUR,OZDEMIR,ozgurozdemir@ce1.marmara.edu.tr,CS101,37,2
2014-05698,OZGUR,OZDEMIR,ozgurozdemir@ce1.marmara.edu.tr,CS231,62,1
2015-33799,BILGE,AY,b.ay@ce1.marmara.edu.tr,CS231,78,1
2015-87009,FIKRET,HIKMET,f.hikmet@ce1.marmara.edu.tr,CS231,12,2
2015-87009,FIKRET,HIKMET,f.hikmet@ce1.marmara.edu.tr,CS101,15,2
2014-80260,HARUN,AYDIN,harunaydin@ce1.marmara.edu.tr,CS101,43,2
2014-80260,HARUN,AYDIN,harunaydin@ce1.marmara.edu.tr,CS231,59,1
2014-80260,HARUN,AYDIN,harunaydin@ce1.marmara.edu.tr,CS102,69,1
2014-47811,CANAN,AYDIN,cananaydin@ce1.marmara.edu.tr,CS231,48,1
2014-02474,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS101,67,1
2014-02474,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS231,75,2
2015-62035,GULSUM,YILDIRIM,g.yildirim@ce1.marmara.edu.tr,CS101,16,1
2015-84402,HARUN,YILMAZ,h.yilmaz@ce1.marmara.edu.tr,CS101,85,2
2015-37746,SIBEL,KOC,s.koc@ce1.marmara.edu.tr,CS101,72,2
2015-50818,TUNA,GURCAN,t.gurcan@ce1.marmara.edu.tr,CS231,30,2
2015-69128,UGUR,ARSLAN,u.arslan@ce1.marmara.edu.tr,CS101,28,2
2014-06066,NURAY,KAYA,nuraykaya@ce1.marmara.edu.tr,CS231,13,2
2014-06066,NURAY,KAYA,nuraykaya@ce1.marmara.edu.tr,CS101,65,2
2015-10466,HASAN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS231,36,2
2015-22704,GULSUM,OZER,g.ozer@ce1.marmara.edu.tr,CS101,62,1
2015-23952,ELIF,CELIK,e.celik@ce1.marmara.edu.tr,CS231,39,2
2015-82777,SIBEL,PEK,s.pek@ce1.marmara.edu.tr,CS231,65,2
2015-82122,RABIA,ARSLAN,r.arslan@ce1.marmara.edu.tr,CS231,78,1
2014-08484,LALE,AY,laleay@ce1.marmara.edu.tr,CS231,83,2
2014-59122,NISA,DOGAN,nisadogan@ce1.marmara.edu.tr,CS101,90,2
2014-59122,NISA,DOGAN,nisadogan@ce1.marmara.edu.tr,CS231,39,1
2014-52128,OZGUR,ESEN,ozguresen@ce1.marmara.edu.tr,CS101,25,2
2014-52128,OZGUR,ESEN,ozguresen@ce1.marmara.edu.tr,CS102,27,1
2014-52128,OZGUR,ESEN,ozguresen@ce1.marmara.edu.tr,CS231,47,2
2015-23547,SALIH,OZDEMIR,s.ozdemir@ce1.marmara.edu.tr,CS101,56,2
2015-23547,SALIH,OZDEMIR,s.ozdemir@ce1.marmara.edu.tr,CS102,66,1
2015-34030,AYSE,GUL,a.gul@ce1.marmara.edu.tr,CS231,56,1
2015-34030,AYSE,GUL,a.gul@ce1.marmara.edu.tr,CS101,16,1
2015-61509,HASAN,HIKMET,h.hikmet@ce1.marmara.edu.tr,CS231,61,1
2015-82520,NISA,AKTAS,n.aktas@ce1.marmara.edu.tr,CS231,21,1
2014-84558,SIBEL,CELIK,sibelcelik@ce1.marmara.edu.tr,CS231,14,1
2015-24008,ALI,PEK,a.pek@ce1.marmara.edu.tr,CS231,41,2
2014-13418,CAN,AY,canay@ce1.marmara.edu.tr,CS231,27,2
2014-13418,CAN,AY,canay@ce1.marmara.edu.tr,CS101,14,1
2014-56122,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS231,43,1
2014-56122,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS101,93,1
2014-56244,UGUR,SULEYMAN,ugursuleyman@ce1.marmara.edu.tr,CS231,64,2
2014-43883,HASAN,ISIK,hasanisik@ce1.marmara.edu.tr,CS101,27,2
2014-43883,HASAN,ISIK,hasanisik@ce1.marmara.edu.tr,CS231,86,1
2014-54319,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS101,56,1
2014-54319,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS102,57,2
2014-54319,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS464,13,1
2014-14076,EFE,OZER,efeozer@ce1.marmara.edu.tr,CS231,45,1
2014-34288,OZGUR,FATIH,ozgurfatih@ce1.marmara.edu.tr,CS231,60,1
2014-34288,OZGUR,FATIH,ozgurfatih@ce1.marmara.edu.tr,CS101,59,1
2015-30329,HASAN,GUL,h.gul@ce1.marmara.edu.tr,CS231,36,2
2015-30329,HASAN,GUL,h.gul@ce1.marmara.edu.tr,CS101,19,1
2015-96365,SALIH,ASLAN,s.aslan@ce1.marmara.edu.tr,CS101,40,1
2015-96365,SALIH,ASLAN,s.aslan@ce1.marmara.edu.tr,CS102,36,2
2015-96365,SALIH,ASLAN,s.aslan@ce1.marmara.edu.tr,CS231,79,2
2015-66357,BILGE,KARA,b.kara@ce1.marmara.edu.tr,CS101,94,2
2015-92304,LALE,HIKMET,l.hikmet@ce1.marmara.edu.tr,CS101,74,1
2015-92304,LALE,HIKMET,l.hikmet@ce1.marmara.edu.tr,CS231,13,1
2015-30963,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS101,48,1
2015-30963,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS231,84,2
2015-29370,GULSUM,OZER,g.ozer@ce1.marmara.edu.tr,CS101,86,2
2014-88662,SIBEL,ESEN,sibelesen@ce1.marmara.edu.tr,CS101,50,2
2014-88662,SIBEL,ESEN,sibelesen@ce1.marmara.edu.tr,CS231,26,1
2015-54507,EFE,CELIK,e.celik@ce1.marmara.edu.tr,CS231,89,2
2015-27214,MEHMET,CAN,m.can@ce1.marmara.edu.tr,CS101,59,1
2015-64546,HARUN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,15,1
2014-11444,AYLIN,ARSLAN,aylinarslan@ce1.marmara.edu.tr,CS231,74,2
2014-59169,SIBEL,AYDIN,sibelaydin@ce1.marmara.edu.tr,CS101,28,1
2014-59395,AHMET,ESEN,ahmetesen@ce1.marmara.edu.tr,CS101,61,2
2014-04357,ISMAIL,SIMSEK,ismailsimsek@ce1.marmara.edu.tr,CS231,82,2
2015-91716,EMRE,DILER,e.diler@ce1.marmara.edu.tr,CS231,59,1
2015-91716,EMRE,DILER,e.diler@ce1.marmara.edu.tr,CS101,15,1
2015-22872,SALIH,CELIK,s.celik@ce1.marmara.edu.tr,CS231,69,2
2015-22872,SALIH,CELIK,s.celik@ce1.marmara.edu.tr,CS101,63,1
2014-76014,MUSTAFA,FATIH,mustafafatih@ce1.marmara.edu.tr,CS101,87,1
2014-40488,AYSE,FATIH,aysefatih@ce1.marmara.edu.tr,CS231,61,2
2015-78337,MEHMET,GURCAN,m.gurcan@ce1.marmara.edu.tr,CS231,62,2
2015-23225,OKAN,AYDIN,o.aydin@ce1.marmara.edu.tr,CS101,54,2
2015-23225,OKAN,AYDIN,o.aydin@ce1.marmara.edu.tr,CS231,73,1
2015-35199,HARUN,ARSLAN,h.arslan@ce1.marmara.edu.tr,CS231,23,2
2014-19566,OKAN,OZKAN,okanozkan@ce1.marmara.edu.tr,CS101,16,2
2014-38177,HASAN,KURT,hasankurt@ce1.marmara.edu.tr,CS101,44,2
2015-90956,HASAN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS101,44,2
2015-90956,HASAN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,42,2
2014-05746,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS101,21,1
2014-05746,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS231,61,1
2014-05746,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS102,59,1
2015-15447,GULSUM,KAYA,g.kaya@ce1.marmara.edu.tr,CS101,11,1
2015-15447,GULSUM,KAYA,g.kaya@ce1.marmara.edu.tr,CS102,72,2
2015-86052,LALE,ILHAN,l.ilhan@ce1.marmara.edu.tr,CS101,88,1
2015-86052,LALE,ILHAN,l.ilhan@ce1.marmara.edu.tr,CS102,44,2
2014-48501,ISMAIL,AKTAS,ismailaktas@ce1.marmara.edu.tr,CS101,13,1
2014-48501,ISMAIL,AKTAS,ismailaktas@ce1.marmara.edu.tr,CS231,13,2
2015-80419,EGE,FATIH,e.fatih@ce1.marmara.edu.tr,CS231,34,1
2015-80419,EGE,FATIH,e.fatih@ce1.marmara.edu.tr,CS101,32,2
2014-97629,ISMAIL,ILHAN,ismaililhan@ce1.marmara.edu.tr,CS101,88,1
2014-47625,AYLIN,OZKAN,aylinozkan@ce1.marmara.edu.tr,CS231,37,2
2014-39526,EMRE,KARA,emrekara@ce1.marmara.edu.tr,CS101,100,2
2014-39526,EMRE,KARA,emrekara@ce1.marmara.edu.tr,CS102,96,2
2014-10095,AZRA,YILMAZ,azrayilmaz@ce1.marmara.edu.tr,CS101,63,1
2014-85558,LALE,HIKMET,lalehikmet@ce1.marmara.edu.tr,CS231,53,1
2014-85558,LALE,HIKMET,lalehikmet@ce1.marmara.edu.tr,CS101,10,2
2014-53927,ISMAIL,YILMAZ,ismailyilmaz@ce1.marmara.edu.tr,CS231,75,1
2015-23771,NURAY,CELIK,n.celik@ce1.marmara.edu.tr,CS101,85,2
2015-23771,NURAY,CELIK,n.celik@ce1.marmara.edu.tr,CS102,20,1
2014-04434,UMUT,KAYA,umutkaya@ce1.marmara.edu.tr,CS101,62,2
2015-80940,OZGUR,OZKAN,o.ozkan@ce1.marmara.edu.tr,CS231,35,2
2015-70712,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS231,10,1
2014-75795,BILGE,AKTAS,bilgeaktas@ce1.marmara.edu.tr,CS101,98,1
2014-75795,BILGE,AKTAS,bilgeaktas@ce1.marmara.edu.tr,CS231,21,1
2014-15677,HUSEYIN,DILER,huseyindiler@ce1.marmara.edu.tr,CS101,100,1
2014-15677,HUSEYIN,DILER,huseyindiler@ce1.marmara.edu.tr,CS102,64,1
2014-15677,HUSEYIN,DILER,huseyindiler@ce1.marmara.edu.tr,CS464,12,1
2014-75572,OZGUR,KAYA,ozgurkaya@ce1.marmara.edu.tr,CS231,25,2
2015-73528,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS101,15,2
2015-73528,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS102,60,1
2015-73528,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS231,81,1
2014-70749,RABIA,GUL,rabiagul@ce1.marmara.edu.tr,CS101,84,1
2014-07082,MUSTAFA,HIKMET,mustafahikmet@ce1.marmara.edu.tr,CS231,71,1
2014-07082,MUSTAFA,HIKMET,mustafahikmet@ce1.marmara.edu.tr,CS101,45,2
2015-66685,AYLIN,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,82,1
2014-94741,ELIF,SULEYMAN,elifsuleyman@ce1.marmara.edu.tr,CS101,49,2
2014-94741,ELIF,SULEYMAN,elifsuleyman@ce1.marmara.edu.tr,CS231,55,1
2014-94741,ELIF,SULEYMAN,elifsuleyman@ce1.marmara.edu.tr,CS102,78,2
2014-94741,ELIF,SULEYMAN,elifsuleyman@ce1.marmara.edu.tr,CS464,40,2
2015-73390,HASAN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS101,72,1
2014-20163,BETUL,ESEN,betulesen@ce1.marmara.edu.tr,CS101,32,1
2014-20595,ELIF,KURT,elifkurt@ce1.marmara.edu.tr,CS101,17,2
2014-20595,ELIF,KURT,elifkurt@ce1.marmara.edu.tr,CS102,37,2
2014-20595,ELIF,KURT,elifkurt@ce1.marmara.edu.tr,CS464,52,2
2014-66091,NUR,OZKAN,nurozkan@ce1.marmara.edu.tr,CS101,86,2
2015-44674,HASAN,CELIK,h.celik@ce1.marmara.edu.tr,CS101,70,1
2015-44674,HASAN,CELIK,h.celik@ce1.marmara.edu.tr,CS102,88,1
2014-02379,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS101,89,2
2014-02379,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS231,86,1
2014-02379,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS102,22,1
2014-02379,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS464,39,2
2015-16446,UGUR,OZER,u.ozer@ce1.marmara.edu.tr,CS231,67,2
2015-28684,FATMA,ISIK,f.isik@ce1.marmara.edu.tr,CS231,52,1
2014-89893,HASAN,YILMAZ,hasanyilmaz@ce1.marmara.edu.tr,CS231,13,1
2015-08107,AZRA,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS231,50,1
2014-06870,EFE,CELIK,efecelik@ce1.marmara.edu.tr,CS231,44,2
2014-44580,VELI,SULEYMAN,velisuleyman@ce1.marmara.edu.tr,CS101,64,2
2014-44580,VELI,SULEYMAN,velisuleyman@ce1.marmara.edu.tr,CS231,97,1
2014-44580,VELI,SULEYMAN,velisuleyman@ce1.marmara.edu.tr,CS102,81,1
2015-66858,OKAN,YILDIRIM,o.yildirim@ce1.marmara.edu.tr,CS101,31,1
2014-52401,BILGE,KARA,bilgekara@ce1.marmara.edu.tr,CS231,91,1
2014-34644,BETUL,OZKAN,betulozkan@ce1.marmara.edu.tr,CS231,47,2
2014-97507,MEHMET,HIKMET,mehmethikmet@ce1.marmara.edu.tr,CS231,96,1
2014-97507,MEHMET,HIKMET,mehmethikmet@ce1.marmara.edu.tr,CS101,90,2
2014-45247,SEMRA,ARSLAN,semraarslan@ce1.marmara.edu.tr,CS231,28,1
2014-45247,SEMRA,ARSLAN,semraarslan@ce1.marmara.edu.tr,CS101,29,2
2014-65887,BILGE,CAN,bilgecan@ce1.marmara.edu.tr,CS101,15,1
2014-30955,NISA,DOGAN,nisadogan@ce1.marmara.edu.tr,CS101,34,2
2014-03811,UGUR,DILER,ugurdiler@ce1.marmara.edu.tr,CS231,97,2
2014-03811,UGUR,DILER,ugurdiler@ce1.marmara.edu.tr,CS101,75,1
2015-53714,CAN,DOGAN,c.dogan@ce1.marmara.edu.tr,CS231,63,1
2015-11707,HARUN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,20,2
2014-00071,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS101,78,2
2014-00071,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS102,100,2
2014-00071,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS365,23,1
2015-99689,FATMA,KARA,f.kara@ce1.marmara.edu.tr,CS231,80,2
2014-92284,HUSEYIN,AYDIN,huseyinaydin@ce1.marmara.edu.tr,CS231,77,1
2015-80668,SIBEL,HIKMET,s.hikmet@ce1.marmara.edu.tr,CS101,95,1
2015-80668,SIBEL,HIKMET,s.hikmet@ce1.marmara.edu.tr,CS102,81,1
2015-03983,EFE,KURT,e.kurt@ce1.marmara.edu.tr,CS231,14,2
2014-34683,HILAL,KAYA,hilalkaya@ce1.marmara.edu.tr,CS101,85,2
2014-34683,HILAL,KAYA,hilalkaya@ce1.marmara.edu.tr,CS231,23,1
2014-34683,HILAL,KAYA,hilalkaya@ce1.marmara.edu.tr,CS102,58,2
2014-85699,ALI,YILMAZ,aliyilmaz@ce1.marmara.edu.tr,CS101,85,1
2014-85699,ALI,YILMAZ,aliyilmaz@ce1.marmara.edu.tr,CS231,84,2
2014-85699,ALI,YILMAZ,aliyilmaz@ce1.marmara.edu.tr,CS102,41,1
2015-54659,AZRA,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS231,52,2
2014-41359,AYLIN,ISIK,aylinisik@ce1.marmara.edu.tr,CS231,83,2
2015-60638,CIGDEM,ARSLAN,c.arslan@ce1.marmara.edu.tr,CS231,43,1
2014-77969,UMUT,AYDOGAN,umutaydogan@ce1.marmara.edu.tr,CS231,39,1
2014-51462,GULSUM,YILDIRIM,gulsumyildirim@ce1.marmara.edu.tr,CS231,84,2
2014-87871,BETUL,KAYA,betulkaya@ce1.marmara.edu.tr,CS101,42,1
2014-87871,BETUL,KAYA,betulkaya@ce1.marmara.edu.tr,CS231,84,2
2015-88864,CANAN,PEK,c.pek@ce1.marmara.edu.tr,CS231,74,2
2015-24418,MEHMET,CELIK,m.celik@ce1.marmara.edu.tr,CS101,27,1
2014-08242,ISMAIL,ILHAN,ismaililhan@ce1.marmara.edu.tr,CS231,57,2
2015-46315,EGE,ISIK,e.isik@ce1.marmara.edu.tr,CS101,48,1
2015-96434,CANAN,SULEYMAN,c.suleyman@ce1.marmara.edu.tr,CS231,85,2
2014-09350,HILAL,ESEN,hilalesen@ce1.marmara.edu.tr,CS101,44,1
2014-09350,HILAL,ESEN,hilalesen@ce1.marmara.edu.tr,CS102,97,1
2014-09350,HILAL,ESEN,hilalesen@ce1.marmara.edu.tr,CS231,36,1
2014-09350,HILAL,ESEN,hilalesen@ce1.marmara.edu.tr,CS365,61,2
2014-77821,EFE,AYDOGAN,efeaydogan@ce1.marmara.edu.tr,CS231,69,1
2014-77821,EFE,AYDOGAN,efeaydogan@ce1.marmara.edu.tr,CS101,93,1
2015-97456,ALI,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,98,1
2014-93218,AYSE,AY,ayseay@ce1.marmara.edu.tr,CS231,38,1
2015-29938,RABIA,CAN,r.can@ce1.marmara.edu.tr,CS231,47,1
2015-29938,RABIA,CAN,r.can@ce1.marmara.edu.tr,CS101,100,2
2014-56886,HILAL,KAYA,hilalkaya@ce1.marmara.edu.tr,CS101,92,2
2015-86905,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS231,16,1
2015-86905,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS101,63,1
2014-04933,HUSEYIN,AKTAS,huseyinaktas@ce1.marmara.edu.tr,CS101,48,2
2014-75325,ISMAIL,OZDEMIR,ismailozdemir@ce1.marmara.edu.tr,CS101,85,2
2015-57801,CIGDEM,PEK,c.pek@ce1.marmara.edu.tr,CS101,65,2
2015-46864,GULSUM,KARA,g.kara@ce1.marmara.edu.tr,CS231,69,2
2015-46864,GULSUM,KARA,g.kara@ce1.marmara.edu.tr,CS101,31,2
2015-46864,GULSUM,KARA,g.kara@ce1.marmara.edu.tr,CS102,28,1
2014-77630,HUSEYIN,DOGAN,huseyindogan@ce1.marmara.edu.tr,CS231,32,1
2014-70167,FATMA,PEK,fatmapek@ce1.marmara.edu.tr,CS231,71,2
2015-01256,HARUN,DILER,h.diler@ce1.marmara.edu.tr,CS231,43,1
2015-01256,HARUN,DILER,h.diler@ce1.marmara.edu.tr,CS101,35,2
2015-42539,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS101,99,2
2014-04439,CANAN,DOGAN,canandogan@ce1.marmara.edu.tr,CS231,65,2
2014-47966,CIGDEM,KARA,cigdemkara@ce1.marmara.edu.tr,CS231,50,2
2014-06018,CANAN,SULEYMAN,canansuleyman@ce1.marmara.edu.tr,CS231,49,1
2015-86277,ELIF,YILDIRIM,e.yildirim@ce1.marmara.edu.tr,CS101,34,2
2015-75536,NUR,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS101,35,1
2015-75536,NUR,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS102,32,2
2014-02104,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS101,56,2
2014-02104,SIBEL,SIMSEK,sibelsimsek@ce1.marmara.edu.tr,CS231,83,2
2014-35245,NURAY,YILDIRIM,nurayyildirim@ce1.marmara.edu.tr,CS231,58,2
2015-97322,AYSE,DILER,a.diler@ce1.marmara.edu.tr,CS101,26,1
2015-97322,AYSE,DILER,a.diler@ce1.marmara.edu.tr,CS102,22,2
2015-97322,AYSE,DILER,a.diler@ce1.marmara.edu.tr,CS231,43,1
2015-28968,GULSUM,SIMSEK,g.simsek@ce1.marmara.edu.tr,CS231,17,1
2014-76238,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS231,84,1
2014-76238,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS101,13,1
2014-86684,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS101,84,2
2014-06071,ASLI,YILDIRIM,asliyildirim@ce1.marmara.edu.tr,CS101,76,1
2015-18844,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,83,2
2015-18844,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS231,81,2
2015-18844,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS102,27,2
2014-56218,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS101,25,1
2014-56218,HUSEYIN,SULEYMAN,huseyinsuleyman@ce1.marmara.edu.tr,CS102,46,1
2014-90844,CIGDEM,ESEN,cigdemesen@ce1.marmara.edu.tr,CS231,64,1
2015-29387,OKAN,SIMSEK,o.simsek@ce1.marmara.edu.tr,CS231,20,1
2015-69603,UMUT,DILER,u.diler@ce1.marmara.edu.tr,CS231,95,2
2014-24578,SEMRA,AKTAS,semraaktas@ce1.marmara.edu.tr,CS231,72,1
2015-16655,CIGDEM,AYDIN,c.aydin@ce1.marmara.edu.tr,CS101,47,1
2015-68653,LALE,AYDIN,l.aydin@ce1.marmara.edu.tr,CS231,79,1
2015-68653,LALE,AYDIN,l.aydin@ce1.marmara.edu.tr,CS101,69,2
2014-57102,OKAN,CAN,okancan@ce1.marmara.edu.tr,CS231,83,2
2014-86267,FATMA,ILHAN,fatmailhan@ce1.marmara.edu.tr,CS231,51,2
2014-97838,EGE,KAYA,egekaya@ce1.marmara.edu.tr,CS101,21,2
2015-49988,FIKRET,CELIK,f.celik@ce1.marmara.edu.tr,CS231,37,1
2015-31883,CAN,KARA,c.kara@ce1.marmara.edu.tr,CS101,65,2
2015-31883,CAN,KARA,c.kara@ce1.marmara.edu.tr,CS231,97,2
2015-47869,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS231,81,2
2015-47869,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS101,41,2
2015-07252,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS101,25,1
2015-07252,ASLI,KURT,a.kurt@ce1.marmara.edu.tr,CS102,45,2
2015-07945,ELIF,CAN,e.can@ce1.marmara.edu.tr,CS101,34,2
2015-58800,AYSE,AKTAS,a.aktas@ce1.marmara.edu.tr,CS101,20,1
2014-23863,HUSEYIN,ESEN,huseyinesen@ce1.marmara.edu.tr,CS101,21,1
2014-23863,HUSEYIN,ESEN,huseyinesen@ce1.marmara.edu.tr,CS231,65,2
2014-47698,VELI,CAN,velican@ce1.marmara.edu.tr,CS101,95,1
2014-47698,VELI,CAN,velican@ce1.marmara.edu.tr,CS231,19,2
2014-47698,VELI,CAN,velican@ce1.marmara.edu.tr,CS102,91,2
2015-66903,FATMA,ILHAN,f.ilhan@ce1.marmara.edu.tr,CS101,91,1
2015-43322,EGE,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS231,78,1
2015-18097,AHMET,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS231,13,1
2015-49379,ALI,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,52,2
2014-63297,CIGDEM,DOGAN,cigdemdogan@ce1.marmara.edu.tr,CS101,58,2
2014-69859,ALI,ASLAN,aliaslan@ce1.marmara.edu.tr,CS101,97,1
2015-30687,NURAY,CELIK,n.celik@ce1.marmara.edu.tr,CS231,65,1
2015-09530,FIKRET,AY,f.ay@ce1.marmara.edu.tr,CS101,64,2
2015-93293,OKAN,ILHAN,o.ilhan@ce1.marmara.edu.tr,CS101,23,1
2014-14697,LALE,SIMSEK,lalesimsek@ce1.marmara.edu.tr,CS231,27,1
2014-14697,LALE,SIMSEK,lalesimsek@ce1.marmara.edu.tr,CS101,90,1
2015-63019,TUNA,GUL,t.gul@ce1.marmara.edu.tr,CS231,23,2
2015-77788,RABIA,PEK,r.pek@ce1.marmara.edu.tr,CS101,90,1
2015-70641,FIKRET,OZDEMIR,f.ozdemir@ce1.marmara.edu.tr,CS101,55,1
2015-70641,FIKRET,OZDEMIR,f.ozdemir@ce1.marmara.edu.tr,CS102,87,2
2015-39019,BETUL,ISIK,b.isik@ce1.marmara.edu.tr,CS101,80,1
2015-43634,CAN,CELIK,c.celik@ce1.marmara.edu.tr,CS231,98,2
2015-43634,CAN,CELIK,c.celik@ce1.marmara.edu.tr,CS101,29,2
2015-43634,CAN,CELIK,c.celik@ce1.marmara.edu.tr,CS102,91,2
2014-71528,SALIH,OZER,salihozer@ce1.marmara.edu.tr,CS231,23,1
2014-48333,ISMAIL,YILMAZ,ismailyilmaz@ce1.marmara.edu.tr,CS101,56,2
2014-48333,ISMAIL,YILMAZ,ismailyilmaz@ce1.marmara.edu.tr,CS102,61,2
2014-01225,FIKRET,PEK,fikretpek@ce1.marmara.edu.tr,CS231,91,1
2014-01225,FIKRET,PEK,fikretpek@ce1.marmara.edu.tr,CS101,97,1
2015-52662,TUNA,CELIK,t.celik@ce1.marmara.edu.tr,CS231,13,2
2014-48575,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS101,74,1
2014-48575,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS231,48,1
2014-48575,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS102,62,1
2014-48575,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS464,83,1
2014-22461,FATMA,ILHAN,fatmailhan@ce1.marmara.edu.tr,CS101,81,1
2015-91622,AHMET,ISIK,a.isik@ce1.marmara.edu.tr,CS231,85,2
2015-74900,EMRE,GUL,e.gul@ce1.marmara.edu.tr,CS101,50,1
2015-35770,SEMRA,GUL,s.gul@ce1.marmara.edu.tr,CS231,27,2
2015-35770,SEMRA,GUL,s.gul@ce1.marmara.edu.tr,CS101,62,1
2014-95924,HUSEYIN,KOC,huseyinkoc@ce1.marmara.edu.tr,CS231,56,1
2014-95924,HUSEYIN,KOC,huseyinkoc@ce1.marmara.edu.tr,CS101,19,2
2015-21495,SIBEL,GUL,s.gul@ce1.marmara.edu.tr,CS101,45,2
2015-21495,SIBEL,GUL,s.gul@ce1.marmara.edu.tr,CS231,54,1
2015-87958,EFE,KURT,e.kurt@ce1.marmara.edu.tr,CS101,75,2
2015-15965,GULSUM,AYDOGAN,g.aydogan@ce1.marmara.edu.tr,CS101,35,2
2015-67771,EGE,AKTAS,e.aktas@ce1.marmara.edu.tr,CS101,96,1
2015-67771,EGE,AKTAS,e.aktas@ce1.marmara.edu.tr,CS231,47,1
2014-61978,HUSEYIN,ISIK,huseyinisik@ce1.marmara.edu.tr,CS101,60,1
2014-61978,HUSEYIN,ISIK,huseyinisik@ce1.marmara.edu.tr,CS231,61,1
2014-61978,HUSEYIN,ISIK,huseyinisik@ce1.marmara.edu.tr,CS102,86,2
2015-13282,LALE,KARA,l.kara@ce1.marmara.edu.tr,CS231,94,1
